wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name
171553040,Red,Weingut Adams Ingelheim Ingelheim Spätburgunder ,germany,Ingelheim,Spätburgunder,Weingut Adams Ingelheim,2019,Riesling,Spätburgunder,Weissburgunder
152678678,Red,Weingut Geil Spätburgunder Bechtheimer S Trocken ,germany,Rheinhessen,Spätburgunder,Weingut Geil,2016,Riesling,Spätburgunder,Weissburgunder
108365314,Red,Ökonomierat Rebholz R Im Sonnenschein Spätburgunder GG ,germany,Mittelrhein,Spätburgunder,Ökonomierat Rebholz,2014,Riesling,Spätburgunder,Weissburgunder
34462936,Red,Markus Molitor Graacher Himmelreich Pinot Noir ,germany,Mosel,Spätburgunder,Markus Molitor,2013,Riesling,Spätburgunder,Weissburgunder
154266122,Red,Frank John Kalkstein Pinot Noir ,germany,Pfalz,Spätburgunder,Frank John,2015,Riesling,Spätburgunder,Weissburgunder
146717161,Red,Friedrich Becker Sankt Paul Spätburgunder ,germany,Pfalz,Spätburgunder,Friedrich Becker,2016,Riesling,Spätburgunder,Weissburgunder
157204856,Red,Jean Stodden Spätburgunder 'Lange Goldkapsel' ,germany,Ahr,Spätburgunder,Jean Stodden,2017,Riesling,Spätburgunder,Weissburgunder
156543122,Red,Friedrich Becker Heydenreich Pinot Noir ,germany,Pfalz,Spätburgunder,Friedrich Becker,2015,Riesling,Spätburgunder,Weissburgunder
168122622,Red,Peter Jakob Kühn Spätburgunder Trocken ,germany,Rheingau,Spätburgunder,Peter Jakob Kühn,2019,Riesling,Spätburgunder,Weissburgunder
163861824,Red,Peter Jakob Kühn Frühenberg Spätburgunder Trocken ,germany,Rheingau,Spätburgunder,Peter Jakob Kühn,2018,Riesling,Spätburgunder,Weissburgunder
159437518,Red,Matthias Gaul Pinot Noir ,germany,Pfalz,Spätburgunder,Matthias Gaul,2019,Riesling,Spätburgunder,Weissburgunder
166339714,Red,H. J. Kreuzberg Spätburgunder Devonschiefer ,germany,Ahr,Spätburgunder,H. J. Kreuzberg,2019,Riesling,Spätburgunder,Weissburgunder
162439393,Red,Karl May Pinot Noir ,germany,Rheinhessen,Spätburgunder,Karl May,2019,Riesling,Spätburgunder,Weissburgunder
163601191,Red,Achkarren Schlossberg Spätburgunder Trocken ,germany,Baden,Spätburgunder,Achkarren,2019,Riesling,Spätburgunder,Weissburgunder
150622050,Red,J. Hofstätter Barthenau Vigna S. Urbano ,italy,Trentino-Alto Adige,Pinot Noir,J. Hofstätter,2017,Sangiovese,Merlot,Chardonnay
163822670,Red,Hunter's Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Hunter's,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
156149462,Red,Neudorf Vineyards Moutere Pinot Noir ,new-zealand,Nelson,Pinot Noir,Neudorf Vineyards,2017,Pinot Noir,Sauvignon Blanc,Chardonnay
6488522,Red,Ata Rangi Crimson Pinot Noir ,new-zealand,Martinborough,Pinot Noir,Ata Rangi,2014,Pinot Noir,Sauvignon Blanc,Chardonnay
156119344,Red,Ata Rangi Pinot Noir ,new-zealand,Martinborough,Pinot Noir,Ata Rangi,2018,Pinot Noir,Sauvignon Blanc,Chardonnay
166041096,Red,Gibbston Valley Glenlee Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Gibbston Valley,2019,Pinot Noir,Sauvignon Blanc,Chardonnay
163644177,Red,Amisfield Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Amisfield,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
156865951,Red,Akitu A2 Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Akitu,2018,Pinot Noir,Sauvignon Blanc,Chardonnay
162907148,Red,Two Paddocks Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Two Paddocks,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
168511131,Red,Two Paddocks Picnic Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Two Paddocks,2021,Pinot Noir,Sauvignon Blanc,Chardonnay
166614684,Red,Mahi Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Mahi,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
166676718,Red,Snapper Rock Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Snapper Rock,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
165841668,Red,Black Cottage Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Black Cottage,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
163053139,Red,Felton Road Bannockburn Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Felton Road,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
10737222,Red,Main Divide Pinot Noir ,new-zealand,Waipara,Pinot Noir,Main Divide,2013,Pinot Noir,Sauvignon Blanc,Chardonnay
156291902,Red,Cloudy Bay Te Wahi Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Cloudy Bay,2018,Pinot Noir,Sauvignon Blanc,Chardonnay
1237690,Red,Ata Rangi Pinot Noir ,new-zealand,Martinborough,Pinot Noir,Ata Rangi,2009,Pinot Noir,Sauvignon Blanc,Chardonnay
164452118,Red,Burn Cottage Moonlight Race Pinot Noir ,new-zealand,Central Otago,Pinot Noir,Burn Cottage,2020,Pinot Noir,Sauvignon Blanc,Chardonnay
158836007,Red,Ata Rangi McCrone Vineyard Pinot Noir ,new-zealand,Martinborough,Pinot Noir,Ata Rangi,2018,Pinot Noir,Sauvignon Blanc,Chardonnay
160974452,Red,Dog Point Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Dog Point,2019,Pinot Noir,Sauvignon Blanc,Chardonnay
169050784,Red,Pyramid Valley Vineyards North Canterbury Pinot Noir ,new-zealand,Canterbury,Pinot Noir,Pyramid Valley Vineyards,2018,Pinot Noir,Sauvignon Blanc,Chardonnay
38124090,Red,Fromm Winery Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Fromm Winery,2014,Pinot Noir,Sauvignon Blanc,Chardonnay
142398198,Red,Clos Henri Vineyard Petit Clos Pinot Noir ,new-zealand,Marlborough,Pinot Noir,Clos Henri Vineyard,2016,Pinot Noir,Sauvignon Blanc,Chardonnay
158234240,Red,Bergström Gregory Ranch Pinot Noir ,united-states,Yamhill-Carlton District,Pinot Noir,Bergström,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
166092085,Red,Nicolas Jay Bishop Creek Pinot Noir ,united-states,Yamhill-Carlton District,Pinot Noir,Nicolas Jay,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
142431849,Red,RoseRock Pinot Noir ,united-states,Eola-Amity Hills,Pinot Noir,RoseRock,2015,Cabernet Sauvignon,Pinot Noir,Chardonnay
156278504,Red,Domaine Drouhin Pinot Noir ,united-states,Dundee Hills,Pinot Noir,Domaine Drouhin,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
159790670,Red,Arterberry Maresh Old Vines Pinot Noir ,united-states,Dundee Hills,Pinot Noir,Arterberry Maresh,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
156184740,Red,Boschendal Elgin Pinot Noir ,south-africa,Elgin,Pinot Noir,Boschendal,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
1282039,Red,Vriesenhof Pinot Noir ,south-africa,Stellenbosch,Pinot Noir,Vriesenhof,2005,Cabernet Sauvignon,Shiraz/Syrah,Merlot
163071622,Red,Benguela Cove Pinot Noir ,south-africa,Walker Bay,Pinot Noir,Benguela Cove,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
151818731,Red,Meerlust Pinot Noir ,south-africa,Stellenbosch,Pinot Noir,Meerlust,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
161823601,Red,Paul Cluver Village Pinot Noir ,south-africa,Elgin,Pinot Noir,Paul Cluver,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150674066,Red,Flagstone Dragon Tree Cabernet Sauvignon - Shiraz - Pinotage ,south-africa,Western Cape,Pinotage,Flagstone,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156504349,Red,Anura Pinotage - Syrah ,south-africa,Stellenbosch,Pinotage,Anura,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156812836,Red,Cloof Inkspot ,south-africa,Darling,Pinotage,Cloof,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
164373347,Red,Neethlingshof Estate Pinotage ,south-africa,Stellenbosch,Pinotage,Neethlingshof Estate,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
158101031,Red,Cape of Good Hope Basson Pinotage ,south-africa,Swartland,Pinotage,Cape of Good Hope,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157489475,Red,Brampton Pinotage ,south-africa,Stellenbosch,Pinotage,Brampton,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
158205905,Red,Fleur du Cap Pinotage ,south-africa,Coastal Region,Pinotage,Fleur du Cap,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
164572177,Red,Radford Dale Frankenstein Pinotage ,south-africa,Stellenbosch,Pinotage,Radford Dale,2020,Cabernet Sauvignon,Shiraz/Syrah,Merlot
14367215,Red,Spier 21 Gables Pinotage ,south-africa,Stellenbosch,Pinotage,Spier,2015,Cabernet Sauvignon,Shiraz/Syrah,Merlot
168072924,Red,Diemersdal Pinotage ,south-africa,Durbanville,Pinotage,Diemersdal,2021,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157189867,Red,Neethlingshof Estate Pinotage ,south-africa,Stellenbosch,Pinotage,Neethlingshof Estate,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
150683607,Red,Simonsig Pinotage ,south-africa,Stellenbosch,Pinotage,Simonsig,2017,Cabernet Sauvignon,Shiraz/Syrah,Merlot
156266342,Red,Delheim Pinotage ,south-africa,Stellenbosch,Pinotage,Delheim,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
157365134,Red,Zonnebloem Pinotage ,south-africa,Stellenbosch,Pinotage,Zonnebloem,2018,Cabernet Sauvignon,Shiraz/Syrah,Merlot
159897160,Red,Rickety Bridge Pinotage ,south-africa,Franschhoek,Pinotage,Rickety Bridge,2019,Cabernet Sauvignon,Shiraz/Syrah,Merlot
14739843,Red,Denner Vineyards The Ditch Digger ,united-states,Paso Robles,Red,Denner Vineyards,2013,Cabernet Sauvignon,Pinot Noir,Chardonnay
152327668,Red,Clos Solène Fleur de Solène ,united-states,Paso Robles,Red,Clos Solène,2015,Cabernet Sauvignon,Pinot Noir,Chardonnay
156102417,Red,The Prisoner Red Blend ,united-states,California,Red,The Prisoner,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
154218643,Red,Linne Calodo Sticks and Stones ,united-states,Paso Robles,Red,Linne Calodo,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
15186902,Red,L'Aventure Optimus Estate Proprietary Red ,united-states,Paso Robles,Red,L'Aventure,2015,Cabernet Sauvignon,Pinot Noir,Chardonnay
163526908,Red,L'Aventure Optimus Estate Proprietary Red ,united-states,Paso Robles,Red,L'Aventure,2019,Cabernet Sauvignon,Pinot Noir,Chardonnay
156137114,Red,Conundrum Red Blend ,united-states,California,Red,Conundrum,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
150965796,Red,Bogle Phantom ,united-states,California,Red,Bogle,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
159242791,Red,Long Shadows Pirouette ,united-states,Columbia Valley,Red,Long Shadows,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
110982831,Red,Betz Family Winery Clos de Betz ,united-states,Columbia Valley,Red,Betz Family Winery,2016,Cabernet Sauvignon,Pinot Noir,Chardonnay
159908585,Red,Dunham Cellars Three Legged Red ,united-states,Washington,Red,Dunham Cellars,2019,Cabernet Sauvignon,Pinot Noir,Chardonnay
162900009,Red,19 Crimes Red Blend ,australia,Victoria,Blend del Ródano,19 Crimes,2020,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
159336093,Red,19 Crimes Red Blend ,australia,Victoria,Blend del Ródano,19 Crimes,2019,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
167080076,Red,Two Hands Brave Faces Grenache - Mourvèdre - Shiraz ,australia,Valle de Barossa,Blend del Ródano,Two Hands,2021,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
37107757,Red,Linne Calodo Nemesis ,united-states,Paso Robles,Blend del Ródano,Linne Calodo,2013,Cabernet Sauvignon,Pinot Noir,Chardonnay
158130593,Red,Clos Solène Harmonie ,united-states,Paso Robles,Blend del Ródano,Clos Solène,2017,Cabernet Sauvignon,Pinot Noir,Chardonnay
156227759,Red,Wines from Hahn Estate GSM ,united-states,Costa central,Blend del Ródano,Wines from Hahn Estate,2018,Cabernet Sauvignon,Pinot Noir,Chardonnay
101487045,White,Josmeyer Riesling Grand Cru Hengst ,france,"Alsace Grand Cru ""Hengst""",Riesling,Josmeyer,2014,Pinot Noir,Merlot,Chardonnay
147731948,White,Josmeyer Riesling Grand Cru Hengst ,france,"Alsace Grand Cru ""Hengst""",Riesling,Josmeyer,2016,Pinot Noir,Merlot,Chardonnay
154421057,White,Bott-Geyl Riesling Alsace Grand Cru 'Mandelberg' ,france,"Alsace Grand Cru ""Mandelberg""",Riesling,Bott-Geyl,2017,Pinot Noir,Merlot,Chardonnay
160187324,White,Domaine Weinbach Clos des Capucins Cuvée Theo Riesling Alsace ,france,Alsacia,Riesling,Domaine Weinbach,2019,Pinot Noir,Merlot,Chardonnay
30061228,White,Leon Beyer Comtes d’Eguisheim Riesling ,france,Alsacia,Riesling,Leon Beyer,2012,Pinot Noir,Merlot,Chardonnay
159765894,White,Hugel Gentil ,france,Alsacia,Riesling,Hugel,2019,Pinot Noir,Merlot,Chardonnay
163642822,White,Bott-Geyl Métiss ,france,Alsacia,Riesling,Bott-Geyl,2020,Pinot Noir,Merlot,Chardonnay
1916241,White,Domaine Zind Humbrecht Riesling Alsace Grand Cru Brand ,france,"Alsace Grand Cru ""Brand""",Riesling,Domaine Zind Humbrecht,2010,Pinot Noir,Merlot,Chardonnay
151982599,White,Domaine Weinbach Clos des Capucins Cuvée Sainte Catherine Riesling Alsace Grand Cru Schlossberg ,france,"Alsace Grand Cru ""Schlossberg""",Riesling,Domaine Weinbach,2017,Pinot Noir,Merlot,Chardonnay
1295263,White,Trimbach Riesling Alsace Cuvée Frédéric Emile ,france,Alsacia,Riesling,Trimbach,2000,Pinot Noir,Merlot,Chardonnay
167391139,White,Domaine Zind Humbrecht Riesling Alsace Grand Cru Brand ,france,"Alsace Grand Cru ""Brand""",Riesling,Domaine Zind Humbrecht,2020,Pinot Noir,Merlot,Chardonnay
163628503,White,Domaine Zind Humbrecht Riesling Alsace Turckheim ,france,Alsacia,Riesling,Domaine Zind Humbrecht,2020,Pinot Noir,Merlot,Chardonnay
164670682,White,Achillée Riesling Granite ,france,Alsacia,Riesling,Achillée,2017,Pinot Noir,Merlot,Chardonnay
144906592,White,Marcel Deiss Alsace Grand Cru Schoenenbourg ,france,Alsace Grand Cru,Riesling,Marcel Deiss,2015,Pinot Noir,Merlot,Chardonnay
156544130,White,Marcel Deiss Rotenberg La Colline Rouge ,france,Alsacia,Riesling,Marcel Deiss,2016,Pinot Noir,Merlot,Chardonnay
5131533,White,Domaine Zind Humbrecht Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain ,france,Alsace Grand Cru,Riesling,Domaine Zind Humbrecht,2012,Pinot Noir,Merlot,Chardonnay
160132268,White,Domaine Schoffit Clos Saint-Théobald Riesling Alsace Grand Cru 'Rangen' ,france,"Alsace Grand Cru ""Rangen""",Riesling,Domaine Schoffit,2018,Pinot Noir,Merlot,Chardonnay
142835844,White,Domaine Zind Humbrecht Riesling Alsace Clos Häuserer ,france,Alsacia,Riesling,Domaine Zind Humbrecht,2016,Pinot Noir,Merlot,Chardonnay
160863397,White,Albert Mann Riesling Grand Cru Schlossberg ,france,"Alsace Grand Cru ""Schlossberg""",Riesling,Albert Mann,2019,Pinot Noir,Merlot,Chardonnay
152494423,White,Trimbach Riesling Alsace Grand Cru 'Geisberg' ,france,"Alsace Grand Cru ""Geisberg""",Riesling,Trimbach,2014,Pinot Noir,Merlot,Chardonnay
1307591,White,Josmeyer Riesling Grand Cru Hengst ,france,"Alsace Grand Cru ""Hengst""",Riesling,Josmeyer,2002,Pinot Noir,Merlot,Chardonnay
168046691,White,Grosset Polish Hill Riesling ,australia,Clare Valley,Riesling,Grosset,2021,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
156358639,White,Leeuwin Estate Art Series Riesling ,australia,Margaret River,Riesling,Leeuwin Estate,2018,Shiraz/Syrah,Cabernet Sauvignon,Chardonnay
155055089,Red,Oliver Zeter Z Rotwein ,germany,Pfalz,Riesling,Oliver Zeter,2017,Riesling,Spätburgunder,Weissburgunder
166013608,White,Schloss Johannisberg Rotlack Riesling Kabinett ,germany,Rheingau,Riesling,Schloss Johannisberg,2020,Riesling,Spätburgunder,Weissburgunder
167094513,White,Peter Mertes Gold Edition Bernkastel-Kues Riesling Kabinett Feinherb ,germany,Mosel,Riesling,Peter Mertes Gold Edition,2021,Riesling,Spätburgunder,Weissburgunder
166404404,White,Markus Molitor Ürziger Würzgarten Riesling Spätlese ,germany,Mosel,Riesling,Markus Molitor,2019,Riesling,Spätburgunder,Weissburgunder
160396810,White,Peter Jakob Kühn Quarzit Riesling Trocken ,germany,Rheingau,Riesling,Peter Jakob Kühn,2018,Riesling,Spätburgunder,Weissburgunder
163204093,White,Von Winning Drache Riesling ,germany,Pfalz,Riesling,Von Winning,2020,Riesling,Spätburgunder,Weissburgunder
163900223,White,Moselland Ars Vitis Riesling ,germany,Mosel,Riesling,Moselland,2020,Riesling,Spätburgunder,Weissburgunder
1829658,White,Dönnhoff Niederhäuser Hermannshöhle Riesling Auslese ,germany,Nahe,Riesling,Dönnhoff,2006,Riesling,Spätburgunder,Weissburgunder
163915158,White,Emrich-Schönleber Halenberg Riesling GG ,germany,Nahe,Riesling,Emrich-Schönleber,2019,Riesling,Spätburgunder,Weissburgunder
150775001,White,Grans-Fassian Apotheke Riesling GG VDP. Grosse Lage ,germany,Mosel,Riesling,Grans-Fassian,2015,Riesling,Spätburgunder,Weissburgunder
161004456,White,Egon Müller - Scharzhof Riesling Scharzhof ,germany,Wiltingen,Riesling,Egon Müller - Scharzhof,2019,Riesling,Spätburgunder,Weissburgunder
154932804,White,Schäfer-Fröhlich Felseneck Riesling GG ,germany,Nahe,Riesling,Schäfer-Fröhlich,2017,Riesling,Spätburgunder,Weissburgunder
162349549,White,Forstmeister Geltz-Zilliken Saarburger Rausch Riesling Auslese ,germany,Mosel,Riesling,Forstmeister Geltz-Zilliken,2019,Riesling,Spätburgunder,Weissburgunder
155583107,White,A. Christmann Reiterpfad-Hofstuck GG ,germany,Pfalz,Riesling,A. Christmann,2016,Riesling,Spätburgunder,Weissburgunder
8955881,White,Egon Müller - Scharzhof Riesling Scharzhof ,germany,Wiltingen,Riesling,Egon Müller - Scharzhof,2013,Riesling,Spätburgunder,Weissburgunder
107181362,White,Diel Goldloch Riesling GG ,germany,Nahe,Riesling,Diel,2015,Riesling,Spätburgunder,Weissburgunder
167493772,White,Wittmann Kirchspiel Riesling GG ,germany,Rheinhessen,Riesling,Wittmann,2020,Riesling,Spätburgunder,Weissburgunder
168982401,White,Ökonomierat Rebholz Ganz Horn Im Sonnenschein GG ,germany,Pfalz,Riesling,Ökonomierat Rebholz,2020,Riesling,Spätburgunder,Weissburgunder
171317235,White,Reinhard Knebel Alte Reben Riesling ,germany,Mosel,Riesling,Reinhard Knebel,2021,Riesling,Spätburgunder,Weissburgunder
158277803,White,A. Christmann Idig GG ,germany,Pfalz,Riesling,A. Christmann,2018,Riesling,Spätburgunder,Weissburgunder
3622694,White,Ökonomierat Rebholz Ganz Horn Im Sonnenschein GG ,germany,Pfalz,Riesling,Ökonomierat Rebholz,2012,Riesling,Spätburgunder,Weissburgunder
145721832,White,Philipp Kuhn Steinbuckel Riesling GG ,germany,Pfalz,Riesling,Philipp Kuhn,2016,Riesling,Spätburgunder,Weissburgunder
155022404,White,Wwe. Dr. H. Thanisch - Erben Thanisch Berncasteler Doctor Riesling Spätlese ,germany,Mosel,Riesling,Wwe. Dr. H. Thanisch - Erben Thanisch,2015,Riesling,Spätburgunder,Weissburgunder
165561351,White,Grans-Fassian Apotheke Riesling GG VDP. Grosse Lage ,germany,Mosel,Riesling,Grans-Fassian,2020,Riesling,Spätburgunder,Weissburgunder
167061310,White,Peter Jakob Kühn Sankt Nikolaus Riesling Trocken ,germany,Rheingau,Riesling,Peter Jakob Kühn,2019,Riesling,Spätburgunder,Weissburgunder
163946715,White,Diel Goldloch Riesling GG ,germany,Nahe,Riesling,Diel,2019,Riesling,Spätburgunder,Weissburgunder
156748341,White,Grans-Fassian Laurentiuslay GG ,germany,Leiwen,Riesling,Grans-Fassian,2017,Riesling,Spätburgunder,Weissburgunder
158335997,White,Wwe. Dr. H. Thanisch - Erben Thanisch Berncasteler Doctor Riesling GG ,germany,Mosel,Riesling,Wwe. Dr. H. Thanisch - Erben Thanisch,2017,Riesling,Spätburgunder,Weissburgunder
162890555,White,Villa Wolf Riesling Dry ,germany,Pfalz,Riesling,Villa Wolf,2020,Riesling,Spätburgunder,Weissburgunder
163290857,White,Dönnhoff Oberhäuser Leistenberg Riesling Kabinett ,germany,Nahe,Riesling,Dönnhoff,2020,Riesling,Spätburgunder,Weissburgunder
158833387,White,Peter Jakob Kühn Lenchen Riesling Spätlese ,germany,Rheingau,Riesling,Peter Jakob Kühn,2018,Riesling,Spätburgunder,Weissburgunder
161381270,White,Kloster Eberbach Marcobrunn GG Riesling ,germany,Rheingau,Riesling,Kloster Eberbach,2018,Riesling,Spätburgunder,Weissburgunder
160160749,White,Peter Lauer Faß 2 Ayler Kupp Riesling ,germany,Mosel,Riesling,Peter Lauer,2018,Riesling,Spätburgunder,Weissburgunder
164370902,White,Prinz Salm Vom Roten Schiefer Riesling ,germany,Nahe,Riesling,Prinz Salm,2020,Riesling,Spätburgunder,Weissburgunder
160091840,White,Markus Molitor Haus Klosterberg Riesling Trocken ,germany,Mosel,Riesling,Markus Molitor,2019,Riesling,Spätburgunder,Weissburgunder
164729625,White,Martin Tesch Laubenheimer St. Remigiusberg Riesling Trocken ,germany,Nahe,Riesling,Martin Tesch,2019,Riesling,Spätburgunder,Weissburgunder
160247848,White,Reichsgraf von Kesselstatt Wiltinger Riesling Trocken ,germany,Wiltingen,Riesling,Reichsgraf von Kesselstatt,2018,Riesling,Spätburgunder,Weissburgunder
167700034,White,Dönnhoff Niederhäuser Klamm Riesling Kabinett ,germany,Nahe,Riesling,Dönnhoff,2020,Riesling,Spätburgunder,Weissburgunder
158706335,White,Bruker Rockxy Weisswein Cuvée Trocken TBA ,germany,Wurtemberg,Riesling,Bruker,2017,Riesling,Spätburgunder,Weissburgunder
160441587,White,Gut Hermannsberg Just Riesling! ,germany,Nahe,Riesling,Gut Hermannsberg,2019,Riesling,Spätburgunder,Weissburgunder
160872891,White,Martin Tesch Unplugged Riesling ,germany,Nahe,Riesling,Martin Tesch,2019,Riesling,Spätburgunder,Weissburgunder
169427928,White,Karl Pfaffmann Riesling Trocken ,germany,Pfalz,Riesling,Karl Pfaffmann,2021,Riesling,Spätburgunder,Weissburgunder
169862568,White,Karl Pfaffmann Markus Pfaffmann Riesling Trocken ,germany,Pfalz,Riesling,Karl Pfaffmann,2021,Riesling,Spätburgunder,Weissburgunder
171212003,White,Heinrichshof Peter & Ulrich Griebeler Riesling Dry ,germany,Mosel,Riesling,Heinrichshof,2021,Riesling,Spätburgunder,Weissburgunder
161524538,White,Lisa Bunn Riesling Orbel ,germany,Rheinhessen,Riesling,Lisa Bunn,2018,Riesling,Spätburgunder,Weissburgunder
156396976,White,Dr. Loosen Riesling Auslese Wehlener Sonnenuhr ,germany,Mosel,Riesling,Dr. Loosen,2018,Riesling,Spätburgunder,Weissburgunder
151671966,White,Dr. Loosen Riesling Ürziger Würzgarten Alte Reben GG ,germany,Mosel,Riesling,Dr. Loosen,2017,Riesling,Spätburgunder,Weissburgunder
164780914,White,Schloss Johannisberg Gelblack Riesling Feinherb ,germany,Rheingau,Riesling,Schloss Johannisberg,2020,Riesling,Spätburgunder,Weissburgunder
164562622,White,Wittmann Riesling Trocken ,germany,Rheinhessen,Riesling,Wittmann,2020,Riesling,Spätburgunder,Weissburgunder
147843460,White,Grans-Fassian Mineralschiefer Riesling - Trocken ,germany,Mosel,Riesling,Grans-Fassian,2016,Riesling,Spätburgunder,Weissburgunder
163946717,White,Dönnhoff Hermannshöhle Riesling GG ,germany,Nahe,Riesling,Dönnhoff,2019,Riesling,Spätburgunder,Weissburgunder
145317418,White,Emrich-Schönleber Halenberg Riesling GG ,germany,Nahe,Riesling,Emrich-Schönleber,2016,Riesling,Spätburgunder,Weissburgunder
157449685,White,Dönnhoff Hermannshöhle Riesling GG ,germany,Nahe,Riesling,Dönnhoff,2018,Riesling,Spätburgunder,Weissburgunder
33688395,White,Ökonomierat Rebholz Kastanienbusch GG ,germany,Pfalz,Riesling,Ökonomierat Rebholz,2014,Riesling,Spätburgunder,Weissburgunder
154562853,White,Rudolf Fürst Centgrafenberg GG Riesling ,germany,Franconia,Riesling,Rudolf Fürst,2017,Riesling,Spätburgunder,Weissburgunder
154650269,White,Spreitzer St.Nikolaus Riesling GG ,germany,Rheingau,Riesling,Spreitzer,2016,Riesling,Spätburgunder,Weissburgunder
156746510,White,Maximin Grünhaus Maximin Grünhäuser Abtsberg Riesling Auslese ,germany,Mosel,Riesling,Maximin Grünhaus,2017,Riesling,Spätburgunder,Weissburgunder
165948924,White,Dr. Von Bassermann-Jordan Ungeheuer Riesling GG ,germany,Pfalz,Riesling,Dr. Von Bassermann-Jordan,2020,Riesling,Spätburgunder,Weissburgunder
163776915,White,Markus Molitor Zeltinger Sonnenuhr Riesling Auslese*** ,germany,Mosel,Riesling,Markus Molitor,2020,Riesling,Spätburgunder,Weissburgunder
160368111,White,Fritz Haag Riesling Trocken Brauneberger Juffer Sonnenuhr GG ,germany,Brauneberg,Riesling,Fritz Haag,2018,Riesling,Spätburgunder,Weissburgunder
168710134,White,Weingut Nik Weis - St. Urbans-Hof White Label Nik Weis Wiltinger Alte Reben ,germany,Mosel,Riesling,Weingut Nik Weis - St. Urbans-Hof,2021,Riesling,Spätburgunder,Weissburgunder
166616897,White,Heymann-Löwenstein Röttgen ,germany,Mosel,Riesling,Heymann-Löwenstein,2020,Riesling,Spätburgunder,Weissburgunder
2264918,White,Van Volxem Scharzhofberger P Riesling ,germany,Wiltingen,Riesling,Van Volxem,2010,Riesling,Spätburgunder,Weissburgunder
164653880,White,Dr. Von Bassermann-Jordan Hohenmorgen GG ,germany,Pfalz,Riesling,Dr. Von Bassermann-Jordan,2019,Riesling,Spätburgunder,Weissburgunder
34269477,White,Weingut Lubentiushof Gäns Alte Reben Riesling ,germany,Mosel,Riesling,Weingut Lubentiushof,2014,Riesling,Spätburgunder,Weissburgunder
152209356,White,FIO Cabi Sehr Nett Riesling ,germany,Mosel,Riesling,FIO,2015,Riesling,Spätburgunder,Weissburgunder
154926473,White,Van Volxem Scharzhofberger Riesling ,germany,Mosel,Riesling,Van Volxem,2017,Riesling,Spätburgunder,Weissburgunder
161393910,White,Peter Lauer Feils Faß 13 ,germany,Mosel,Riesling,Peter Lauer,2018,Riesling,Spätburgunder,Weissburgunder
167663453,White,Wagner-Stempel Höllberg Riesling GG ,germany,Rheinhessen,Riesling,Wagner-Stempel,2020,Riesling,Spätburgunder,Weissburgunder
160096114,White,Schloss Johannisberg Gelblack Riesling Trocken ,germany,Rheingau,Riesling,Schloss Johannisberg,2019,Riesling,Spätburgunder,Weissburgunder
