wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name,tokenized
160130280,white,markus molitor wehlener sonnenuhr riesling auslese ,germany,mosel,riesling,markus molitor,2019,riesling,spätburgunder,weissburgunder,"['markus', 'molitor', 'wehlener', 'sonnenuhr', 'riesling', 'auslese']"
3021259,white,dr. loosen erdener prälat riesling auslese ,germany,mosel,riesling,dr. loosen,2002,riesling,spätburgunder,weissburgunder,"['dr.', 'loosen', 'erdener', 'prälat', 'riesling', 'auslese']"
167450115,white,dönnhoff hermannshöhle riesling gg ,germany,nahe,riesling,dönnhoff,2021,riesling,spätburgunder,weissburgunder,"['dönnhoff', 'hermannshöhle', 'riesling', 'gg']"
159430463,white,fritz haag brauneberger juffer sonnenuhr riesling spätlese ,germany,brauneberg,riesling,fritz haag,2018,riesling,spätburgunder,weissburgunder,"['fritz', 'haag', 'brauneberger', 'juffer', 'sonnenuhr', 'riesling', 'spätlese']"
149925579,white,markus molitor wehlener sonnenuhr riesling auslese ,germany,mosel,riesling,markus molitor,2016,riesling,spätburgunder,weissburgunder,"['markus', 'molitor', 'wehlener', 'sonnenuhr', 'riesling', 'auslese']"
164415003,white,gut hermannsberg steinberg gg ,germany,nahe,riesling,gut hermannsberg,2019,riesling,spätburgunder,weissburgunder,"['gut', 'hermannsberg', 'steinberg', 'gg']"
4181890,white,heymann-löwenstein röttgen ,germany,mosel,riesling,heymann-löwenstein,2010,riesling,spätburgunder,weissburgunder,"['heymann-löwenstein', 'röttgen']"
3098427,white,wittmann riesling auslese ,germany,rheinhessen,riesling,wittmann,2012,riesling,spätburgunder,weissburgunder,"['wittmann', 'riesling', 'auslese']"
168053303,white,gut hermannsberg bastei gg ,germany,nahe,riesling,gut hermannsberg,2020,riesling,spätburgunder,weissburgunder,"['gut', 'hermannsberg', 'bastei', 'gg']"
154453778,white,emrich-schönleber frühlingsplätzchen riesling gg ,germany,nahe,riesling,emrich-schönleber,2017,riesling,spätburgunder,weissburgunder,"['emrich-schönleber', 'frühlingsplätzchen', 'riesling', 'gg']"
169213885,white,peter jakob kühn hallgarten riesling trocken ,germany,rheingau,riesling,peter jakob kühn,2020,riesling,spätburgunder,weissburgunder,"['peter', 'jakob', 'kühn', 'hallgarten', 'riesling', 'trocken']"
8364262,white,rudolf fürst centgrafenberg gg riesling ,germany,franconia,riesling,rudolf fürst,2013,riesling,spätburgunder,weissburgunder,"['rudolf', 'fürst', 'centgrafenberg', 'gg', 'riesling']"
157687116,white,reichsrat von buhl freundstück ,germany,pfalz,riesling,reichsrat von buhl,2017,riesling,spätburgunder,weissburgunder,"['reichsrat', 'von', 'buhl', 'freundstück']"
165755207,white,van volxem ritterpfad riesling kabinett ,germany,mosel,riesling,van volxem,2020,riesling,spätburgunder,weissburgunder,"['van', 'volxem', 'ritterpfad', 'riesling', 'kabinett']"
154231829,white,knipser mandelpfad riesling gg ,germany,pfalz,riesling,knipser,2017,riesling,spätburgunder,weissburgunder,"['knipser', 'mandelpfad', 'riesling', 'gg']"
167254874,white,weingut seckinger riesling pure r ,germany,pfalz,riesling,weingut seckinger,2020,riesling,spätburgunder,weissburgunder,"['weingut', 'seckinger', 'riesling', 'pure', 'r']"
170752695,white,von winning paradiesgarten riesling ,germany,pfalz,riesling,von winning,2021,riesling,spätburgunder,weissburgunder,"['von', 'winning', 'paradiesgarten', 'riesling']"
142251769,white,schloss lieser sl riesling kabinett trocken ,germany,mosel,riesling,schloss lieser,2015,riesling,spätburgunder,weissburgunder,"['schloss', 'lieser', 'sl', 'riesling', 'kabinett', 'trocken']"
143092612,white,rudolf fürst centgrafenberg gg riesling ,germany,franconia,riesling,rudolf fürst,2015,riesling,spätburgunder,weissburgunder,"['rudolf', 'fürst', 'centgrafenberg', 'gg', 'riesling']"
168181294,white,jakob schneider niederhäuser felsensteyer riesling trocken ,germany,nahe,riesling,jakob schneider,2020,riesling,spätburgunder,weissburgunder,"['jakob', 'schneider', 'niederhäuser', 'felsensteyer', 'riesling', 'trocken']"
167299952,white,jakob schneider melaphyr riesling trocken ,germany,nahe,riesling,jakob schneider,2021,riesling,spätburgunder,weissburgunder,"['jakob', 'schneider', 'melaphyr', 'riesling', 'trocken']"
167966790,white,weingut hain piesporter riesling feinherb ,germany,piesport,riesling,weingut hain,2020,riesling,spätburgunder,weissburgunder,"['weingut', 'hain', 'piesporter', 'riesling', 'feinherb']"
167689175,white,dr. von bassermann-jordan ruppertsberg riesling trocken ,germany,pfalz,riesling,dr. von bassermann-jordan,2020,riesling,spätburgunder,weissburgunder,"['dr.', 'von', 'bassermann-jordan', 'ruppertsberg', 'riesling', 'trocken']"
166324823,white,markus molitor bernkasteler lay riesling auslese** ,germany,mosel,riesling,markus molitor,2019,riesling,spätburgunder,weissburgunder,"['markus', 'molitor', 'bernkasteler', 'lay', 'riesling', 'auslese', '*', '*']"
168329586,white,groebe riesling  ,germany,rheinhessen,riesling,groebe,2020,riesling,spätburgunder,weissburgunder,"['groebe', 'riesling']"
168184248,white,braunewell riesling trocken ,germany,rheinhessen,riesling,braunewell,2020,riesling,spätburgunder,weissburgunder,"['braunewell', 'riesling', 'trocken']"
159347735,white,egon müller - scharzhof scharzhofberger riesling kabinett ,germany,wiltingen,riesling,egon müller - scharzhof,2019,riesling,spätburgunder,weissburgunder,"['egon', 'müller', '-', 'scharzhof', 'scharzhofberger', 'riesling', 'kabinett']"
152775128,white,egon müller - scharzhof scharzhofberger riesling spätlese ,germany,wiltingen,riesling,egon müller - scharzhof,2017,riesling,spätburgunder,weissburgunder,"['egon', 'müller', '-', 'scharzhof', 'scharzhofberger', 'riesling', 'spätlese']"
164057414,white,joh. jos. prüm wehlener sonnenuhr riesling spätlese ,germany,wehlen,riesling,joh. jos. prüm,2019,riesling,spätburgunder,weissburgunder,"['joh', '.', 'jos', '.', 'prüm', 'wehlener', 'sonnenuhr', 'riesling', 'spätlese']"
156914426,white,van volxem gottesfuss alte reben gg ,germany,wiltingen,riesling,van volxem,2017,riesling,spätburgunder,weissburgunder,"['van', 'volxem', 'gottesfuss', 'alte', 'reben', 'gg']"
154796732,white,weingut nik weis - st. urbans-hof white label nik weis saarfeilser gg ,germany,leiwen,riesling,weingut nik weis - st. urbans-hof,2016,riesling,spätburgunder,weissburgunder,"['weingut', 'nik', 'weis', '-', 'st.', 'urbans-hof', 'white', 'label', 'nik', 'weis', 'saarfeilser', 'gg']"
151648447,white,a. christmann idig gg ,germany,pfalz,riesling,a. christmann,2017,riesling,spätburgunder,weissburgunder,"['a.', 'christmann', 'idig', 'gg']"
158232357,white,egon müller - scharzhof riesling 'le gallais' wiltinger braune kupp kabinett ,germany,wiltingen,riesling,egon müller - scharzhof,2018,riesling,spätburgunder,weissburgunder,"['egon', 'müller', '-', 'scharzhof', 'riesling', ""'le"", 'gallais', ""'"", 'wiltinger', 'braune', 'kupp', 'kabinett']"
7625126,white,dönnhoff niederhäuser hermannshöhle riesling spätlese ,germany,nahe,riesling,dönnhoff,2013,riesling,spätburgunder,weissburgunder,"['dönnhoff', 'niederhäuser', 'hermannshöhle', 'riesling', 'spätlese']"
26597660,white,heymann-löwenstein uhlen l laubach ,germany,mosel,riesling,heymann-löwenstein,2014,riesling,spätburgunder,weissburgunder,"['heymann-löwenstein', 'uhlen', 'l', 'laubach']"
162034956,white,schloss johannisberg silberlack riesling trocken gg ,germany,rheingau,riesling,schloss johannisberg,2019,riesling,spätburgunder,weissburgunder,"['schloss', 'johannisberg', 'silberlack', 'riesling', 'trocken', 'gg']"
18713518,white,robert weil kiedrich gräfenberg riesling spätlese ,germany,kiedrich,riesling,robert weil,2015,riesling,spätburgunder,weissburgunder,"['robert', 'weil', 'kiedrich', 'gräfenberg', 'riesling', 'spätlese']"
156155563,white,knipser mandelpfad riesling gg ,germany,pfalz,riesling,knipser,2018,riesling,spätburgunder,weissburgunder,"['knipser', 'mandelpfad', 'riesling', 'gg']"
146783161,white,ökonomierat rebholz ganz horn im sonnenschein gg ,germany,pfalz,riesling,ökonomierat rebholz,2015,riesling,spätburgunder,weissburgunder,"['ökonomierat', 'rebholz', 'ganz', 'horn', 'im', 'sonnenschein', 'gg']"
146389865,white,ökonomierat rebholz kastanienbusch gg ,germany,pfalz,riesling,ökonomierat rebholz,2016,riesling,spätburgunder,weissburgunder,"['ökonomierat', 'rebholz', 'kastanienbusch', 'gg']"
168922897,white,künstler riesling hochheim hölle trocken gg ,germany,rheingau,riesling,künstler,2020,riesling,spätburgunder,weissburgunder,"['künstler', 'riesling', 'hochheim', 'hölle', 'trocken', 'gg']"
154264869,white,van volxem volz riesling ,germany,wiltingen,riesling,van volxem,2017,riesling,spätburgunder,weissburgunder,"['van', 'volxem', 'volz', 'riesling']"
132783955,white,dr. von bassermann-jordan hohenmorgen gg ,germany,pfalz,riesling,dr. von bassermann-jordan,2015,riesling,spätburgunder,weissburgunder,"['dr.', 'von', 'bassermann-jordan', 'hohenmorgen', 'gg']"
157396572,white,heymann-löwenstein uhlen r roth lay ,germany,mosel,riesling,heymann-löwenstein,2018,riesling,spätburgunder,weissburgunder,"['heymann-löwenstein', 'uhlen', 'r', 'roth', 'lay']"
164073026,white,maximin grünhaus maximin grünhäuser abtsberg superior ,germany,mosel,riesling,maximin grünhaus,2019,riesling,spätburgunder,weissburgunder,"['maximin', 'grünhaus', 'maximin', 'grünhäuser', 'abtsberg', 'superior']"
159698838,white,egon müller - scharzhof riesling 'le gallais' wiltinger braune kupp spätlese ,germany,wiltingen,riesling,egon müller - scharzhof,2018,riesling,spätburgunder,weissburgunder,"['egon', 'müller', '-', 'scharzhof', 'riesling', ""'le"", 'gallais', ""'"", 'wiltinger', 'braune', 'kupp', 'spätlese']"
167848285,white,walter s. siegel walt riesling ,germany,pfalz,riesling,walter s. siegel,2020,riesling,spätburgunder,weissburgunder,"['walter', 's.', 'siegel', 'walt', 'riesling']"
167662641,white,kühling-gillot ölberg riesling ,germany,rheinhessen,riesling,kühling-gillot,2020,riesling,spätburgunder,weissburgunder,"['kühling-gillot', 'ölberg', 'riesling']"
152477195,white,heymann-löwenstein schieferterrassen ,germany,mosel,riesling,heymann-löwenstein,2017,riesling,spätburgunder,weissburgunder,"['heymann-löwenstein', 'schieferterrassen']"
164131446,white,battenfeld spanier mölsheim riesling ,germany,mölsheim,riesling,battenfeld spanier,2019,riesling,spätburgunder,weissburgunder,"['battenfeld', 'spanier', 'mölsheim', 'riesling']"
167208735,white,schloss johannisberg bronzelack riesling trocken ,germany,rheingau,riesling,schloss johannisberg,2021,riesling,spätburgunder,weissburgunder,"['schloss', 'johannisberg', 'bronzelack', 'riesling', 'trocken']"
160751589,white,müller-catoir bürgergarten riesling ,germany,pfalz,riesling,müller-catoir,2018,riesling,spätburgunder,weissburgunder,"['müller-catoir', 'bürgergarten', 'riesling']"
165224684,white,dr. von bassermann-jordan jesuitengarten riesling gg ,germany,pfalz,riesling,dr. von bassermann-jordan,2020,riesling,spätburgunder,weissburgunder,"['dr.', 'von', 'bassermann-jordan', 'jesuitengarten', 'riesling', 'gg']"
169520749,white,ellermann-spiegel riesling trocken ,germany,pfalz,riesling,ellermann-spiegel,2020,riesling,spätburgunder,weissburgunder,"['ellermann-spiegel', 'riesling', 'trocken']"
165371124,white,müller-catoir herrenletten riesling ,germany,pfalz,riesling,müller-catoir,2019,riesling,spätburgunder,weissburgunder,"['müller-catoir', 'herrenletten', 'riesling']"
12204060,white,van volxem saar riesling ,germany,mosel,riesling,van volxem,2014,riesling,spätburgunder,weissburgunder,"['van', 'volxem', 'saar', 'riesling']"
152172330,white,wagner-stempel siefersheim porphyr riesling ,germany,rheinhessen,riesling,wagner-stempel,2016,riesling,spätburgunder,weissburgunder,"['wagner-stempel', 'siefersheim', 'porphyr', 'riesling']"
23642173,white,grans-fassian laurentiuslay gg ,germany,leiwen,riesling,grans-fassian,2014,riesling,spätburgunder,weissburgunder,"['grans-fassian', 'laurentiuslay', 'gg']"
156722718,white,fritz haag brauneberger riesling ,germany,brauneberg,riesling,fritz haag,2018,riesling,spätburgunder,weissburgunder,"['fritz', 'haag', 'brauneberger', 'riesling']"
160145816,white,wittmann riesling trocken ,germany,rheinhessen,riesling,wittmann,2019,riesling,spätburgunder,weissburgunder,"['wittmann', 'riesling', 'trocken']"
166929445,white,heinrichshof römische kapelle riesling trocken ,germany,mosel,riesling,heinrichshof,2020,riesling,spätburgunder,weissburgunder,"['heinrichshof', 'römische', 'kapelle', 'riesling', 'trocken']"
171309989,white,schäfer-fröhlich riesling trocken ,germany,nahe,riesling,schäfer-fröhlich,2021,riesling,spätburgunder,weissburgunder,"['schäfer-fröhlich', 'riesling', 'trocken']"
168233791,white,karthäuserhof schieferkristall riesling trocken ,germany,mosel,riesling,karthäuserhof,2020,riesling,spätburgunder,weissburgunder,"['karthäuserhof', 'schieferkristall', 'riesling', 'trocken']"
157198115,white,weingut toni jost riesling ,germany,mittelrhein,riesling,weingut toni jost,2017,riesling,spätburgunder,weissburgunder,"['weingut', 'toni', 'jost', 'riesling']"
168049760,white,framingham classic riesling ,new-zealand,marlborough,riesling,framingham,2021,pinot noir,sauvignon blanc,chardonnay,"['framingham', 'classic', 'riesling']"
169852732,white,prophet's rock dry riesling ,new-zealand,central otago,riesling,prophet's rock,2020,pinot noir,sauvignon blanc,chardonnay,"['prophet', ""'s"", 'rock', 'dry', 'riesling']"
165514743,white,mount edward riesling ,new-zealand,central otago,riesling,mount edward,2019,pinot noir,sauvignon blanc,chardonnay,"['mount', 'edward', 'riesling']"
160772324,white,felton road dry riesling ,new-zealand,central otago,riesling,felton road,2019,pinot noir,sauvignon blanc,chardonnay,"['felton', 'road', 'dry', 'riesling']"
162909201,white,long shadows poet's leap riesling ,united-states,columbia valley,riesling,long shadows,2020,cabernet sauvignon,pinot noir,chardonnay,"['long', 'shadows', 'poet', ""'s"", 'leap', 'riesling']"
161414620,white,bodega contador (benjamín romeo) pirata ,spain,rioja,rioja,bodega contador (benjamín romeo),2014,tempranillo,garnacha,cabernet sauvignon,"['bodega', 'contador', '(', 'benjamín', 'romeo', ')', 'pirata']"
160323413,white,monopole blanco seco (clasico) ,spain,rioja,rioja,monopole,2018,tempranillo,garnacha,cabernet sauvignon,"['monopole', 'blanco', 'seco', '(', 'clasico', ')']"
165523093,white,valenciso rioja blanco ,spain,rioja,rioja,valenciso,2020,tempranillo,garnacha,cabernet sauvignon,"['valenciso', 'rioja', 'blanco']"
159255699,white,murua rioja blanco ,spain,rioja,rioja,murua,2018,tempranillo,garnacha,cabernet sauvignon,"['murua', 'rioja', 'blanco']"
161796578,white,bodegas amaren barrel fermented white ,spain,rioja,rioja,bodegas amaren,2019,tempranillo,garnacha,cabernet sauvignon,"['bodegas', 'amaren', 'barrel', 'fermented', 'white']"
147706720,white,viña pomal vinos singulares tempranillo blanco reserva ,spain,rioja,rioja,viña pomal,2015,tempranillo,garnacha,cabernet sauvignon,"['viña', 'pomal', 'vinos', 'singulares', 'tempranillo', 'blanco', 'reserva']"
160136314,white,olivier rivière la bastid rioja blanco ,spain,rioja,rioja,olivier rivière,2019,tempranillo,garnacha,cabernet sauvignon,"['olivier', 'rivière', 'la', 'bastid', 'rioja', 'blanco']"
163090780,white,muga muga blanco ,spain,rioja,rioja,muga,2020,tempranillo,garnacha,cabernet sauvignon,"['muga', 'muga', 'blanco']"
168214567,white,azpilicueta blanco ,spain,rioja,rioja,azpilicueta,2020,tempranillo,garnacha,cabernet sauvignon,"['azpilicueta', 'blanco']"
168104752,white,campo viejo viura - tempranillo blanco ,spain,rioja,rioja,campo viejo,2021,tempranillo,garnacha,cabernet sauvignon,"['campo', 'viejo', 'viura', '-', 'tempranillo', 'blanco']"
161292638,white,hacienda lópez de haro blanco ,spain,rioja,rioja,hacienda lópez de haro,2019,tempranillo,garnacha,cabernet sauvignon,"['hacienda', 'lópez', 'de', 'haro', 'blanco']"
160343207,white,bodegas amaren malvasia ,spain,rioja,rioja,bodegas amaren,2019,tempranillo,garnacha,cabernet sauvignon,"['bodegas', 'amaren', 'malvasia']"
165310968,white,valenciso rioja blanco ,spain,rioja,rioja,valenciso,2019,tempranillo,garnacha,cabernet sauvignon,"['valenciso', 'rioja', 'blanco']"
169169303,white,olivier rivière trotamundos bianco ,spain,rioja,rioja,olivier rivière,2018,tempranillo,garnacha,cabernet sauvignon,"['olivier', 'rivière', 'trotamundos', 'bianco']"
156774724,white,bodegas amaren barrel fermented white ,spain,rioja,rioja,bodegas amaren,2018,tempranillo,garnacha,cabernet sauvignon,"['bodegas', 'amaren', 'barrel', 'fermented', 'white']"
160834381,white,paco garcia tempranillo blanco ,spain,rioja,rioja,paco garcia,2018,tempranillo,garnacha,cabernet sauvignon,"['paco', 'garcia', 'tempranillo', 'blanco']"
159342034,white,villota blanco ,spain,rioja,rioja,villota,2018,tempranillo,garnacha,cabernet sauvignon,"['villota', 'blanco']"
168997084,white,izadi larrosa blanc ,spain,rioja,rioja,izadi,2021,tempranillo,garnacha,cabernet sauvignon,"['izadi', 'larrosa', 'blanc']"
167280905,white,azabache fincas de azabache tempranillo blanco ,spain,rioja,rioja,azabache,2020,tempranillo,garnacha,cabernet sauvignon,"['azabache', 'fincas', 'de', 'azabache', 'tempranillo', 'blanco']"
160166463,white,hermanos peciña señorio de p. peciña cosecha blanco ,spain,rioja,rioja,hermanos peciña,2018,tempranillo,garnacha,cabernet sauvignon,"['hermanos', 'peciña', 'señorio', 'de', 'p.', 'peciña', 'cosecha', 'blanco']"
165282984,red,corte armano valpolicella ripasso classico superiore ,italy,valpolicella ripasso classico,ripasso,corte armano,2019,sangiovese,merlot,chardonnay,"['corte', 'armano', 'valpolicella', 'ripasso', 'classico', 'superiore']"
160098677,red,tenuta sant'antonio monti garbi valpolicella ripasso superiore ,italy,valpolicella ripasso,ripasso,tenuta sant'antonio,2019,sangiovese,merlot,chardonnay,"['tenuta', ""sant'antonio"", 'monti', 'garbi', 'valpolicella', 'ripasso', 'superiore']"
165941269,white,wapisa wapisa sauvignon blanc ,argentina,patagonia,sauvignon blanc,wapisa,2020,malbec,cabernet sauvignon,chardonnay,"['wapisa', 'wapisa', 'sauvignon', 'blanc']"
163241986,white,19 crimes sauvignon block ,australia,south eastern australia,sauvignon blanc,19 crimes,2020,shiraz/syrah,cabernet sauvignon,chardonnay,"['19', 'crimes', 'sauvignon', 'block']"
159385777,white,no evil hear no evil sauvignon blanc ,australia,adelaide plains,sauvignon blanc,no evil,2019,shiraz/syrah,cabernet sauvignon,chardonnay,"['no', 'evil', 'hear', 'no', 'evil', 'sauvignon', 'blanc']"
167432693,white,shaw + smith sauvignon blanc ,australia,adelaide hills,sauvignon blanc,shaw + smith,2021,shiraz/syrah,cabernet sauvignon,chardonnay,"['shaw', '+', 'smith', 'sauvignon', 'blanc']"
166342128,white,eisele vineyard sauvignon blanc ,united-states,valle de napa,sauvignon blanc,eisele vineyard,2020,cabernet sauvignon,pinot noir,chardonnay,"['eisele', 'vineyard', 'sauvignon', 'blanc']"
159991662,white,duckhorn napa valley sauvignon blanc ,united-states,valle de napa,sauvignon blanc,duckhorn,2019,cabernet sauvignon,pinot noir,chardonnay,"['duckhorn', 'napa', 'valley', 'sauvignon', 'blanc']"
163013042,white,dry creek vineyard sauvignon blanc ,united-states,dry creek valley,sauvignon blanc,dry creek vineyard,2019,cabernet sauvignon,pinot noir,chardonnay,"['dry', 'creek', 'vineyard', 'sauvignon', 'blanc']"
167575249,white,miguel torres chile las mulas reserva sauvignon blanc ,chile,valle central,sauvignon blanc,miguel torres chile,2021,cabernet sauvignon,carménère,merlot,"['miguel', 'torres', 'chile', 'las', 'mulas', 'reserva', 'sauvignon', 'blanc']"
167683013,white,casa marin cipreses vineyard sauvignon blanc ,chile,san antonio valley,sauvignon blanc,casa marin,2021,cabernet sauvignon,carménère,merlot,"['casa', 'marin', 'cipreses', 'vineyard', 'sauvignon', 'blanc']"
160263722,white,errazuriz aconcagua costa sauvignon blanc ,chile,valle de aconcagua,sauvignon blanc,errazuriz,2019,cabernet sauvignon,carménère,merlot,"['errazuriz', 'aconcagua', 'costa', 'sauvignon', 'blanc']"
160903620,white,oliver zeter sauvignon blanc ,germany,pfalz,sauvignon blanc,oliver zeter,2019,riesling,spätburgunder,weissburgunder,"['oliver', 'zeter', 'sauvignon', 'blanc']"
166675565,white,weedenborn sauvignon blanc ,germany,rheinhessen,sauvignon blanc,weedenborn,2020,riesling,spätburgunder,weissburgunder,"['weedenborn', 'sauvignon', 'blanc']"
167360133,white,hensel aufwind cuvée weisswein ,germany,pfalz,sauvignon blanc,hensel,2020,riesling,spätburgunder,weissburgunder,"['hensel', 'aufwind', 'cuvée', 'weisswein']"
170698658,white,matthias gaul sauvignon blanc ,germany,pfalz,sauvignon blanc,matthias gaul,2021,riesling,spätburgunder,weissburgunder,"['matthias', 'gaul', 'sauvignon', 'blanc']"
167068811,white,cloudy bay sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,cloudy bay,2021,pinot noir,sauvignon blanc,chardonnay,"['cloudy', 'bay', 'sauvignon', 'blanc']"
167040416,white,pā road sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,pā road,2021,pinot noir,sauvignon blanc,chardonnay,"['pā', 'road', 'sauvignon', 'blanc']"
170009109,white,waipara springs sauvignon blanc ,new-zealand,waipara,sauvignon blanc,waipara springs,2021,pinot noir,sauvignon blanc,chardonnay,"['waipara', 'springs', 'sauvignon', 'blanc']"
167784540,white,hunter's sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,hunter's,2021,pinot noir,sauvignon blanc,chardonnay,"['hunter', ""'s"", 'sauvignon', 'blanc']"
167161609,white,greywacke sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,greywacke,2021,pinot noir,sauvignon blanc,chardonnay,"['greywacke', 'sauvignon', 'blanc']"
163933543,white,dog point sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,dog point,2020,pinot noir,sauvignon blanc,chardonnay,"['dog', 'point', 'sauvignon', 'blanc']"
165579384,white,seresin sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,seresin,2020,pinot noir,sauvignon blanc,chardonnay,"['seresin', 'sauvignon', 'blanc']"
167252451,white,félix solís southern ocean sauvignon blanc ,new-zealand,marlborough,sauvignon blanc,félix solís,2021,pinot noir,sauvignon blanc,chardonnay,"['félix', 'solís', 'southern', 'ocean', 'sauvignon', 'blanc']"
165864240,white,saxenburg private collection sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,saxenburg,2020,cabernet sauvignon,shiraz/syrah,merlot,"['saxenburg', 'private', 'collection', 'sauvignon', 'blanc']"
169472619,white,iona sauvignon blanc ,south-africa,elgin,sauvignon blanc,iona,2021,cabernet sauvignon,shiraz/syrah,merlot,"['iona', 'sauvignon', 'blanc']"
167610890,white,cape of good hope altima sauvignon blanc ,south-africa,overberg,sauvignon blanc,cape of good hope,2020,cabernet sauvignon,shiraz/syrah,merlot,"['cape', 'of', 'good', 'hope', 'altima', 'sauvignon', 'blanc']"
167439196,white,kleine zalze family reserve sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,kleine zalze,2020,cabernet sauvignon,shiraz/syrah,merlot,"['kleine', 'zalze', 'family', 'reserve', 'sauvignon', 'blanc']"
163046569,white,waterkloof circumstance sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,waterkloof,2020,cabernet sauvignon,shiraz/syrah,merlot,"['waterkloof', 'circumstance', 'sauvignon', 'blanc']"
169168061,white,catherine marshall sauvignon blanc ,south-africa,elgin,sauvignon blanc,catherine marshall,2021,cabernet sauvignon,shiraz/syrah,merlot,"['catherine', 'marshall', 'sauvignon', 'blanc']"
165486030,white,waterkloof sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,waterkloof,2020,cabernet sauvignon,shiraz/syrah,merlot,"['waterkloof', 'sauvignon', 'blanc']"
159908388,white,constantia glen sauvignon blanc ,south-africa,constantia,sauvignon blanc,constantia glen,2019,cabernet sauvignon,shiraz/syrah,merlot,"['constantia', 'glen', 'sauvignon', 'blanc']"
162073123,white,waterkloof circumstance sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,waterkloof,2019,cabernet sauvignon,shiraz/syrah,merlot,"['waterkloof', 'circumstance', 'sauvignon', 'blanc']"
168456837,white,la motte wine estate pierneef collection sauvignon blanc ,south-africa,franschhoek,sauvignon blanc,la motte wine estate,2021,cabernet sauvignon,shiraz/syrah,merlot,"['la', 'motte', 'wine', 'estate', 'pierneef', 'collection', 'sauvignon', 'blanc']"
26384973,white,spioenkop sauvignon blanc ,south-africa,elgin,sauvignon blanc,spioenkop,2015,cabernet sauvignon,shiraz/syrah,merlot,"['spioenkop', 'sauvignon', 'blanc']"
167784880,white,false bay windswept sauvignon blanc ,south-africa,western cape,sauvignon blanc,false bay,2021,cabernet sauvignon,shiraz/syrah,merlot,"['false', 'bay', 'windswept', 'sauvignon', 'blanc']"
168994596,white,saxenburg private collection sauvignon blanc ,south-africa,stellenbosch,sauvignon blanc,saxenburg,2021,cabernet sauvignon,shiraz/syrah,merlot,"['saxenburg', 'private', 'collection', 'sauvignon', 'blanc']"
170690933,white,gabriëlskloof sauvignon blanc ,south-africa,western cape,sauvignon blanc,gabriëlskloof,2021,cabernet sauvignon,shiraz/syrah,merlot,"['gabriëlskloof', 'sauvignon', 'blanc']"
168888702,white,paul cluver sauvignon blanc ,south-africa,elgin,sauvignon blanc,paul cluver,2021,cabernet sauvignon,shiraz/syrah,merlot,"['paul', 'cluver', 'sauvignon', 'blanc']"
167651181,white,steenberg the black swan sauvignon blanc ,south-africa,constantia,sauvignon blanc,steenberg,2021,cabernet sauvignon,shiraz/syrah,merlot,"['steenberg', 'the', 'black', 'swan', 'sauvignon', 'blanc']"
161375340,white,spier 21 gables sauvignon blanc ,south-africa,ciudad del cabo,sauvignon blanc,spier,2019,cabernet sauvignon,shiraz/syrah,merlot,"['spier', '21', 'gables', 'sauvignon', 'blanc']"
156397651,white,cape point vineyards noordhoek sauvignon blanc ,south-africa,ciudad del cabo,sauvignon blanc,cape point vineyards,2017,cabernet sauvignon,shiraz/syrah,merlot,"['cape', 'point', 'vineyards', 'noordhoek', 'sauvignon', 'blanc']"
171606622,white,steenberg sauvignon blanc ,south-africa,coastal region,sauvignon blanc,steenberg,2022,cabernet sauvignon,shiraz/syrah,merlot,"['steenberg', 'sauvignon', 'blanc']"
169036101,white,josé pariente sauvignon blanc ,spain,rueda,sauvignon blanc,josé pariente,2021,tempranillo,garnacha,cabernet sauvignon,"['josé', 'pariente', 'sauvignon', 'blanc']"
167321085,white,cuatro rayas vendimia nocturna sauvignon ,spain,rueda,sauvignon blanc,cuatro rayas,2020,tempranillo,garnacha,cabernet sauvignon,"['cuatro', 'rayas', 'vendimia', 'nocturna', 'sauvignon']"
170188969,white,vinyes del terrer nus del terrer blanco ,spain,tarragona,sauvignon blanc,vinyes del terrer,2019,tempranillo,garnacha,cabernet sauvignon,"['vinyes', 'del', 'terrer', 'nus', 'del', 'terrer', 'blanco']"
171910300,white,gramona savinat sauvignon blanc ,spain,penedès,sauvignon blanc,gramona,2020,tempranillo,garnacha,cabernet sauvignon,"['gramona', 'savinat', 'sauvignon', 'blanc']"
161078353,white,equilibrio sauvignon blanc ,spain,jumilla,sauvignon blanc,equilibrio,2019,tempranillo,garnacha,cabernet sauvignon,"['equilibrio', 'sauvignon', 'blanc']"
163135269,white,marqués de riscal sauvignon blanc ,spain,rueda,sauvignon blanc,marqués de riscal,2020,tempranillo,garnacha,cabernet sauvignon,"['marqués', 'de', 'riscal', 'sauvignon', 'blanc']"
